knapPI_2_100_1000_1
n 100
c 995
z 1514
time 0.00
1,482,485,0
2,257,326,0
3,286,248,0
4,517,421,0
5,404,322,0
6,713,795,0
7,45,43,0
8,924,845,0
9,873,955,0
10,160,252,0
11,1,9,1
12,838,901,0
13,40,122,0
14,58,94,0
15,676,738,0
16,627,574,0
17,766,715,0
18,862,882,0
19,405,367,0
20,923,984,0
21,379,299,0
22,461,433,0
23,612,682,0
24,133,72,1
25,813,874,0
26,97,138,0
27,908,856,0
28,165,145,0
29,996,995,0
30,623,529,0
31,220,199,0
32,298,277,0
33,157,97,1
34,723,719,0
35,144,242,0
36,48,107,0
37,129,122,0
38,148,70,1
39,35,98,0
40,644,600,0
41,632,645,0
42,272,267,0
43,1040,972,0
44,977,895,0
45,312,213,1
46,778,748,0
47,567,487,0
48,965,923,0
49,1,29,1
50,616,674,0
51,569,540,0
52,628,554,0
53,493,467,0
54,76,46,0
55,733,710,0
56,575,553,0
57,288,191,1
58,775,724,0
59,723,730,0
60,912,988,0
61,64,90,0
62,354,340,0
63,565,549,0
64,210,196,0
65,922,865,0
66,775,678,0
67,566,570,0
68,934,936,0
69,626,722,0
70,742,651,0
71,194,123,1
72,485,431,0
73,483,508,0
74,617,585,0
75,876,853,0
76,653,642,0
77,896,992,0
78,652,725,0
79,220,286,0
80,727,812,0
81,900,859,0
82,563,663,0
83,56,88,0
84,157,179,0
85,280,187,1
86,537,619,0
87,284,261,0
88,920,846,0
89,124,192,0
90,239,261,0
91,459,514,0
92,931,886,0
93,504,530,0
94,910,849,0
95,382,294,0
96,795,799,0
97,485,391,0
98,351,330,0
99,289,298,0
100,865,790,0
-----

knapPI_2_100_1000_2
n 100
c 997
z 1590
time 0.00
1,208,204,0
2,469,448,0
3,698,654,0
4,867,863,0
5,896,928,0
6,330,294,0
7,875,801,0
8,620,608,0
9,731,769,0
10,144,70,1
11,18,8,1
12,230,183,0
13,628,696,0
14,706,616,0
15,591,561,0
16,868,801,0
17,535,481,0
18,324,396,0
19,1060,997,0
20,462,458,0
21,648,737,0
22,867,844,0
23,571,656,0
24,331,331,0
25,447,465,0
26,109,132,0
27,73,70,0
28,573,636,0
29,794,810,0
30,259,171,1
31,431,398,0
32,880,800,0
33,279,240,0
34,601,617,0
35,659,744,0
36,75,109,0
37,493,448,0
38,606,553,0
39,203,160,0
40,93,59,1
41,444,451,0
42,900,902,0
43,816,730,0
44,535,634,0
45,823,731,0
46,75,47,1
47,318,358,0
48,496,526,0
49,629,659,0
50,727,668,0
51,553,507,0
52,695,652,0
53,303,289,0
54,427,464,0
55,555,581,0
56,674,588,0
57,958,909,0
58,116,31,1
59,382,472,0
60,13,54,0
61,307,209,1
62,30,87,0
63,240,180,1
64,260,303,0
65,933,880,0
66,850,840,0
67,399,465,0
68,60,115,0
69,741,720,0
70,235,270,0
71,743,722,0
72,306,378,0
73,833,906,0
74,752,803,0
75,794,892,0
76,571,557,0
77,582,615,0
78,634,551,0
79,825,837,0
80,252,183,1
81,786,866,0
82,34,122,0
83,697,599,0
84,341,422,0
85,176,226,0
86,86,38,1
87,237,284,0
88,573,640,0
89,646,630,0
90,745,775,0
91,422,497,0
92,531,489,0
93,951,977,0
94,556,572,0
95,755,700,0
96,1,57,0
97,44,117,0
98,951,853,0
99,299,264,0
100,167,128,0
-----

knapPI_2_100_1000_3
n 100
c 1492
z 2117
time 0.00
1,336,274,0
2,631,571,0
3,112,61,1
4,571,658,0
5,539,535,0
6,696,792,0
7,655,560,0
8,314,370,0
9,539,584,0
10,927,889,0
11,1,6,1
12,423,466,0
13,1017,919,0
14,205,139,1
15,305,383,0
16,1,27,0
17,904,896,0
18,989,911,0
19,564,628,0
20,850,933,0
21,168,176,0
22,273,254,0
23,180,279,0
24,529,589,0
25,433,407,0
26,71,127,0
27,888,933,0
28,180,126,1
29,542,624,0
30,493,462,0
31,642,596,0
32,959,970,0
33,351,382,0
34,481,516,0
35,973,895,0
36,702,760,0
37,507,423,0
38,64,35,1
39,170,223,0
40,590,517,0
41,308,258,0
42,928,888,0
43,441,489,0
44,93,20,1
45,932,898,0
46,422,345,0
47,966,876,0
48,824,776,0
49,961,938,0
50,687,663,0
51,839,825,0
52,812,751,0
53,115,112,0
54,333,235,1
55,25,99,0
56,522,622,0
57,226,276,0
58,608,689,0
59,646,567,0
60,518,473,0
61,349,327,0
62,907,833,0
63,215,162,1
64,710,761,0
65,992,894,0
66,430,355,0
67,433,359,0
68,983,941,0
69,655,719,0
70,279,240,1
71,292,320,0
72,1026,972,0
73,386,305,1
74,1,22,0
75,559,578,0
76,439,471,0
77,268,237,0
78,719,730,0
79,782,739,0
80,222,201,0
81,923,872,0
82,656,580,0
83,537,461,0
84,676,664,0
85,323,264,0
86,834,808,0
87,341,306,0
88,479,435,0
89,120,69,1
90,251,290,0
91,385,479,0
92,129,91,1
93,44,71,0
94,250,294,0
95,482,459,0
96,736,668,0
97,806,844,0
98,300,375,0
99,957,879,0
100,469,467,0
-----

knapPI_2_100_1000_4
n 100
c 2033
z 2788
time 0.00
1,414,345,1
2,642,693,0
3,524,467,0
4,172,100,1
5,182,141,1
6,313,291,0
7,586,670,0
8,809,781,0
9,1,46,0
10,62,59,0
11,363,357,0
12,117,100,0
13,404,493,0
14,702,661,0
15,270,206,1
16,199,254,0
17,271,310,0
18,451,425,0
19,219,258,0
20,389,407,0
21,638,614,0
22,327,313,0
23,988,901,0
24,576,496,0
25,419,350,1
26,33,121,0
27,751,795,0
28,588,617,0
29,491,439,0
30,79,104,0
31,853,795,0
32,189,141,1
33,624,525,0
34,409,414,0
35,136,45,1
36,729,762,0
37,670,749,0
38,522,518,0
39,690,637,0
40,1039,976,0
41,321,416,0
42,606,523,0
43,217,247,0
44,852,759,0
45,443,416,0
46,719,644,0
47,365,395,0
48,305,379,0
49,243,216,0
50,597,657,0
51,823,792,0
52,527,497,0
53,975,934,0
54,36,5,1
55,897,970,0
56,621,657,0
57,1047,994,0
58,301,348,0
59,305,309,0
60,468,539,0
61,743,798,0
62,935,932,0
63,242,145,1
64,961,868,0
65,1003,909,0
66,857,869,0
67,964,902,0
68,757,768,0
69,770,717,0
70,124,211,0
71,992,919,0
72,897,919,0
73,786,703,0
74,273,240,0
75,628,617,0
76,307,386,0
77,954,860,0
78,651,556,0
79,387,290,1
80,194,220,0
81,457,527,0
82,77,39,1
83,977,972,0
84,508,555,0
85,621,655,0
86,584,579,0
87,294,329,0
88,484,581,0
89,441,507,0
90,59,156,0
91,549,462,0
92,31,46,0
93,139,166,0
94,745,665,0
95,905,865,0
96,930,926,0
97,264,218,1
98,850,898,0
99,414,493,0
100,771,805,0
-----

knapPI_2_100_1000_5
n 100
c 2768
z 3352
time 0.00
1,492,415,0
2,452,464,0
3,938,874,0
4,876,895,0
5,674,748,0
6,377,437,0
7,366,429,0
8,503,543,0
9,853,861,0
10,845,878,0
11,259,355,0
12,310,383,0
13,642,716,0
14,151,184,0
15,1,28,0
16,88,128,0
17,640,725,0
18,915,940,0
19,874,889,0
20,626,530,1
21,1,53,0
22,683,723,0
23,949,876,0
24,774,754,0
25,852,940,0
26,196,116,1
27,566,658,0
28,843,755,0
29,289,253,0
30,363,395,0
31,1064,993,0
32,620,663,0
33,746,667,0
34,289,313,0
35,450,548,0
36,356,413,0
37,684,724,0
38,628,648,0
39,657,700,0
40,486,434,0
41,185,223,0
42,81,157,0
43,1,6,0
44,58,145,0
45,904,935,0
46,368,294,1
47,963,913,0
48,683,629,0
49,575,495,1
50,557,652,0
51,109,110,0
52,644,596,0
53,787,757,0
54,389,424,0
55,568,488,0
56,318,339,0
57,717,713,0
58,642,654,0
59,1,52,0
60,571,606,0
61,986,916,0
62,611,678,0
63,714,775,0
64,1009,974,0
65,213,275,0
66,286,384,0
67,797,796,0
68,529,594,0
69,684,716,0
70,816,829,0
71,541,517,0
72,416,513,0
73,490,454,0
74,408,459,0
75,745,655,0
76,577,652,0
77,439,482,0
78,384,383,0
79,741,840,0
80,164,238,0
81,544,533,0
82,900,849,0
83,767,834,0
84,843,797,0
85,718,693,0
86,930,997,0
87,448,351,1
88,390,376,0
89,965,946,0
90,766,671,0
91,512,444,1
92,629,648,0
93,282,260,0
94,439,387,0
95,280,272,0
96,627,537,1
97,1026,945,0
98,400,420,0
99,424,460,0
100,73,144,0
-----

knapPI_2_100_1000_6
n 100
c 2672
z 3601
time 0.00
1,419,486,0
2,664,586,0
3,300,280,0
4,427,337,1
5,317,354,0
6,994,936,0
7,498,539,0
8,998,954,0
9,661,675,0
10,628,696,0
11,356,354,0
12,54,17,1
13,1029,938,0
14,1,58,0
15,899,851,0
16,329,355,0
17,208,139,1
18,377,454,0
19,579,519,0
20,1,4,1
21,75,139,0
22,89,134,0
23,556,498,0
24,1,13,0
25,888,883,0
26,208,110,1
27,932,872,0
28,301,246,1
29,37,68,0
30,597,685,0
31,275,192,1
32,850,834,0
33,818,810,0
34,167,211,0
35,764,698,0
36,383,415,0
37,48,50,0
38,136,131,0
39,825,762,0
40,985,893,0
41,47,29,1
42,111,144,0
43,819,764,0
44,465,532,0
45,63,101,0
46,665,593,0
47,362,432,0
48,812,880,0
49,857,773,0
50,668,646,0
51,93,77,0
52,711,694,0
53,245,227,0
54,293,194,1
55,390,359,0
56,417,374,0
57,337,431,0
58,385,313,1
59,876,794,0
60,74,24,1
61,380,387,0
62,488,425,0
63,691,758,0
64,109,81,1
65,224,290,0
66,562,546,0
67,630,691,0
68,504,421,0
69,799,714,0
70,862,800,0
71,40,116,0
72,438,460,0
73,840,852,0
74,744,677,0
75,663,694,0
76,646,567,0
77,773,753,0
78,517,561,0
79,698,743,0
80,337,257,1
81,480,540,0
82,321,308,0
83,257,345,0
84,1,40,0
85,664,732,0
86,680,768,0
87,1,22,0
88,93,170,0
89,286,384,0
90,222,185,1
91,525,427,1
92,229,251,0
93,377,355,0
94,135,110,1
95,5,30,0
96,821,795,0
97,585,671,0
98,1000,943,0
99,82,74,0
100,576,482,0
-----

knapPI_2_100_1000_7
n 100
c 3495
z 4710
time 0.00
1,497,556,0
2,625,709,0
3,714,687,0
4,181,132,1
5,960,961,0
6,410,434,0
7,328,298,0
8,692,716,0
9,469,490,0
10,612,515,0
11,252,352,0
12,247,300,0
13,418,513,0
14,650,581,0
15,15,25,0
16,620,581,0
17,929,906,0
18,1042,969,0
19,234,150,1
20,553,479,0
21,545,578,0
22,495,544,0
23,165,121,1
24,969,919,0
25,874,825,0
26,170,105,1
27,747,735,0
28,707,736,0
29,785,882,0
30,384,328,0
31,838,742,0
32,281,356,0
33,940,952,0
34,47,110,0
35,279,201,1
36,60,66,0
37,62,25,1
38,594,613,0
39,792,825,0
40,432,351,1
41,263,188,1
42,737,778,0
43,595,523,0
44,224,270,0
45,524,620,0
