knapPI_1_50_10000_1
n 50
c 9984
z 68946
time 0.00
1,5094,485,1
2,4506,6326,0
3,4416,9248,0
4,992,5421,0
5,6649,322,1
6,9237,5795,0
7,6457,8043,0
8,7815,2845,0
9,9446,4955,0
10,3422,9252,0
11,8791,1009,1
12,9359,5901,0
13,5667,1122,1
14,1598,1094,0
15,2007,8738,0
16,544,8574,0
17,5334,5715,0
18,2766,8882,0
19,3994,1367,1
20,9893,9984,0
21,2633,3299,0
22,7131,9433,0
23,5428,5682,0
24,6700,72,1
25,617,7874,0
26,5874,138,1
27,7720,3856,0
28,4419,7145,0
29,9794,7995,0
30,8196,1529,1
31,5997,6199,0
32,3116,3277,0
33,5908,97,1
34,5539,9719,0
35,5707,5242,0
36,8569,6107,0
37,5537,1122,1
38,931,1070,0
39,5726,6098,0
40,5487,3600,0
41,9772,6645,0
42,7513,7267,0
43,2081,1972,0
44,9943,9895,0
45,8058,3213,0
46,4303,9748,0
47,3764,9487,0
48,6536,1923,1
49,724,7029,0
50,3789,5674,0
-----

knapPI_1_50_10000_2
n 50
c 9902
z 61669
time 0.00
1,7946,4204,0
2,2819,2448,0
3,1420,8654,0
4,8800,8863,0
5,7406,5928,0
6,2941,5294,0
7,4070,5801,0
8,5560,2608,0
9,6795,769,1
10,6583,1070,1
11,8595,5008,0
12,5695,7183,0
13,5463,696,1
14,2742,9616,0
15,9171,6561,0
16,4352,8801,0
17,8858,3481,0
18,2182,2396,0
19,8887,997,1
20,1606,9458,0
21,7470,1737,1
22,9955,7844,0
23,1552,8656,0
24,2764,6331,0
25,2493,3465,0
26,8363,132,1
27,9588,9070,0
28,1220,8636,0
29,6982,7810,0
30,5261,9171,0
31,8793,3398,0
32,6796,6800,0
33,872,7240,0
34,2347,9617,0
35,5768,2744,1
36,9785,8109,0
37,4741,3448,0
38,2187,6553,0
39,7339,160,1
40,5408,7059,0
41,4320,3451,0
42,3442,9902,0
43,1518,5730,0
44,3127,8634,0
45,7023,9731,0
46,4375,8047,0
47,513,5358,0
48,5001,1526,1
49,1593,9659,0
50,1686,7668,0
-----

knapPI_1_50_10000_3
n 50
c 9898
z 71860
time 0.00
1,4447,4274,0
2,7483,8571,0
3,8425,8061,0
4,6609,8658,0
5,4514,1535,1
6,2998,4792,0
7,8034,3560,0
8,3304,2370,0
9,495,6584,0
10,9743,2889,1
11,8400,9006,0
12,2032,8466,0
13,1612,3919,0
14,7535,8139,0
15,6336,4383,0
16,1809,9027,0
17,8735,4896,0
18,1599,5911,0
19,7427,628,1
20,6966,8933,0
21,5954,176,1
22,2780,6254,0
23,7677,5279,0
24,8829,2589,1
25,4370,5407,0
26,7203,127,1
27,1457,7933,0
28,8020,126,1
29,523,7624,0
30,8677,462,1
31,1590,596,0
32,4125,3970,0
33,2189,4382,0
34,9156,9516,0
35,2180,3895,0
36,7354,3760,0
37,3946,9423,0
38,3444,2035,0
39,8951,4223,0
40,8976,517,1
41,2517,258,1
42,3018,8888,0
43,4602,9489,0
44,2664,1020,0
45,2339,9898,0
46,8096,6345,0
47,909,4876,0
48,9817,4776,0
49,6109,5938,0
50,3230,9663,0
-----

knapPI_1_50_10000_4
n 50
c 10100
z 43181
time 0.00
1,7299,4345,0
2,5796,4693,0
3,5429,7467,0
4,8065,2100,1
5,1623,7141,0
6,6702,4291,0
7,1999,7670,0
8,7401,5781,0
9,4196,6046,0
10,2904,1059,0
11,8204,9357,0
12,4720,6100,0
13,1408,3493,0
14,2327,6661,0
15,7148,2206,1
16,5617,9254,0
17,8611,6310,0
18,1015,9425,0
19,2320,258,1
20,8679,8407,0
21,791,8614,0
22,5604,8313,0
23,3801,1901,0
24,4893,2496,0
25,6246,7350,0
26,6044,121,1
27,6973,6795,0
28,4821,1617,1
29,4063,7439,0
30,2094,8104,0
31,4386,7795,0
32,7805,1141,1
33,3505,1525,0
34,9612,9414,0
35,2241,5045,0
36,8570,5762,0
37,3150,1749,0
38,4700,7518,0
39,564,4637,0
40,8897,3976,0
41,713,3416,0
42,2595,1523,0
43,4039,3247,0
44,5848,9759,0
45,1304,6416,0
46,8168,4644,0
47,7658,4395,0
48,4634,4379,0
49,6978,2216,1
50,1127,1657,0
-----

knapPI_1_50_10000_5
n 50
c 12994
z 57448
time 0.00
1,152,4415,0
2,460,4464,0
3,2434,6874,0
4,5874,1895,0
5,2379,2748,0
6,407,7437,0
7,5963,5429,0
8,5145,5543,0
9,1544,1861,0
10,6064,2878,0
11,8009,3355,0
12,1057,7383,0
13,1205,6716,0
14,3472,5184,0
15,4313,28,1
16,9426,3128,1
17,8488,7725,0
18,432,2940,0
19,7212,9889,0
20,4039,1530,0
21,9275,7053,0
22,4781,6723,0
23,9926,4876,0
24,958,8754,0
25,8123,2940,1
26,4884,116,1
27,8842,5658,0
28,1621,6755,0
29,1252,7253,0
30,9158,9395,0
31,7183,4993,0
32,5134,4663,0
33,8470,8667,0
34,6421,9313,0
35,2301,2548,0
36,6139,1413,1
37,2355,7724,0
38,5957,6648,0
39,2176,8700,0
40,8817,7434,0
41,8910,223,1
42,2171,4157,0
43,3475,7006,0
44,9033,2145,1
45,6620,2935,1
46,8241,9294,0
47,4406,3913,0
48,3098,7629,0
49,1494,8495,0
50,2671,3652,0
-----

knapPI_1_50_10000_6
n 50
c 14142
z 83355
time 0.00
1,6652,4486,0
2,8773,586,1
3,5790,6280,0
4,3682,5337,0
5,9488,8354,0
6,4111,6936,0
7,9928,9539,0
8,9242,8954,0
9,5245,7675,0
10,9225,4696,0
11,7813,7354,0
12,7393,5017,0
13,7353,9938,0
14,8264,58,1
15,1477,7851,0
16,3234,3355,0
17,8364,9139,0
18,9848,6454,0
19,5753,9519,0
20,5752,1004,1
21,4112,9139,0
22,7605,5134,0
23,6050,1498,1
24,3374,5013,0
25,3647,4883,0
26,7373,110,1
27,710,872,0
28,2070,8246,0
29,4792,7068,0
30,2575,685,1
31,9979,2192,1
32,8814,1834,1
33,9786,5810,0
34,3229,9211,0
35,8714,3698,0
36,7355,3415,1
37,1559,50,1
38,861,2131,0
39,3789,2762,0
40,2386,893,1
41,7106,7029,0
42,1748,3144,0
43,6560,764,1
44,2217,4532,0
45,5585,3101,0
46,8313,7593,0
47,1155,3432,0
48,7915,880,1
49,2363,4773,0
50,568,5646,0
-----

knapPI_1_50_10000_7
n 50
c 20408
z 65124
time 0.00
1,9505,4556,1
2,3437,6709,0
3,2795,5687,0
4,5139,5132,0
5,6596,3961,1
6,7816,6434,0
7,7540,7298,0
8,6986,8716,0
9,8945,3490,1
10,2385,6515,0
11,7618,1352,1
12,3730,6300,0
13,7150,9513,0
14,9409,8581,0
15,2290,2025,0
16,691,3581,0
17,8241,6906,0
18,9265,9969,0
19,645,9150,0
20,1112,479,0
21,8948,7578,0
22,430,3544,0
23,2175,8121,0
24,9439,4919,1
25,5524,6825,0
26,6213,105,1
27,2579,9735,0
28,8870,9736,0
29,8333,6882,0
30,5991,8328,0
31,2776,5742,0
32,6143,5356,0
33,4751,2952,0
34,38,9110,0
35,8774,1201,1
36,8572,9066,0
37,764,6025,0
38,2118,7613,0
39,5401,6825,0
40,2306,4351,0
41,5303,188,1
42,7676,5778,0
43,5996,4523,0
44,5402,3270,0
45,901,9620,0
46,2034,5891,0
47,1551,9302,0
48,2731,482,1
49,6879,7404,0
50,8464,7641,0
-----

knapPI_1_50_10000_8
n 50
c 20168
z 79458
time 0.00
1,2357,4627,0
2,1750,2831,0
3,9799,5093,0
4,2947,8574,0
5,7353,3215,0
6,7872,5933,0
7,1505,5056,0
8,4731,2127,1
9,6294,2952,0
10,5546,8333,0
11,7422,5351,0
12,66,3934,0
13,3298,2735,0
14,4201,7103,0
15,9454,9848,0
16,4499,3808,0
17,8117,8320,0
18,8681,3483,1
19,9186,8780,0
20,2825,9953,0
21,7433,6016,0
22,3254,1955,1
23,8299,1095,1
24,5503,1178,1
25,7400,2416,1
26,5054,99,1
27,4447,8597,0
28,5671,1227,1
29,5521,6697,0
30,3056,9618,0
31,5572,2941,0
32,9823,2527,1
33,6067,95,1
34,494,2656,0
35,8835,2351,1
36,6140,1068,1
37,9968,8351,0
38,3374,3096,0
39,7014,7239,0
40,5875,7810,0
41,9851,6994,0
42,7253,4765,0
43,9081,8281,0
44,4938,5657,0
45,9866,9786,0
46,2106,4190,0
47,8300,8821,0
48,7548,3733,0
49,7748,3682,0
50,9,9635,0
-----

knapPI_1_50_10000_9
n 50
c 23271
z 105079
time 0.00
1,5210,4697,0
2,6414,2602,1
3,6804,4500,0
4,4404,8369,0
5,4461,8822,0
6,1577,5431,0
7,5469,9167,0
8,8827,1889,1
9,9994,8767,0
10,8706,152,1
11,3579,9349,0
12,2755,5217,0
13,3095,5958,0
14,5346,5626,0
15,6619,7670,0
16,8308,7682,0
17,7994,9735,0
18,8098,6998,0
19,4078,8411,0
20,8185,9428,0
21,2269,4455,0
22,6079,365,1
23,4424,7718,0
24,1568,7436,0
25,9277,4358,1
26,3894,94,1
27,9964,7460,0
28,2471,2717,0
29,9062,6511,0
30,6472,909,1
31,8369,139,1
32,7152,6049,0
33,7384,7237,0
34,7303,2555,1
35,8895,3502,1
36,7357,6719,0
37,9173,4326,0
38,4631,2226,0
39,8626,1302,1
40,5795,1268,1
41,8048,3801,0
42,6829,7399,0
43,8517,2040,1
44,8123,8043,0
45,8830,6305,0
46,2179,2488,0
47,5048,8339,0
48,6012,3335,0
49,2264,9961,0
50,7905,1630,1
-----

knapPI_1_50_10000_10
n 50
c 27399
z 71910
time 0.00
1,1710,8416,0
2,4727,8724,0
3,3808,3906,0
4,2212,1811,0
5,5218,4428,0
6,5281,4930,0
7,9434,6925,0
8,6572,5300,0
9,7343,4581,0
10,1867,1970,0
11,3383,9700,0
12,9091,2851,1
13,2891,5532,0
14,138,4148,0
15,7431,5493,1
16,2116,7909,0
17,1518,1149,0
18,7514,512,1
19,8971,8041,0
20,9898,8902,0
21,7106,2893,1
22,8903,8776,0
23,548,4340,0
24,7632,7343,0
25,4801,9949,0
26,6383,3736,1
27,1832,6322,0
28,9272,4208,1
29,2602,6326,0
30,3537,8551,0
31,1165,7338,0
32,832,3220,0
33,2348,4380,0
34,4111,2453,1
35,5308,1004,1
36,4925,8721,0
37,8377,6652,0
38,5887,7709,0
39,239,5364,0
40,5716,4727,0
41,6244,607,1
42,6406,6386,0
43,7954,5798,0
44,1307,6782,0
45,4147,6471,0
46,5899,7139,0
47,5445,7858,0
48,829,6586,0
49,3133,6239,0
50,9450,3624,1
-----

knapPI_1_50_10000_11
n 50
c 25595
z 75200
time 0.00
1,4563,8486,0
2,3039,4847,0
3,7165,3313,1
4,21,1606,0
5,2326,35,1
6,8986,4428,1
7,3398,1036,1
8,4316,5062,0
9,1043,4044,0
10,5027,3789,0
11,3188,3698,0
12,5428,4134,0
13,9040,8755,0
14,4931,2671,1
15,4596,3315,0
16,5925,8135,0
17,1395,2564,0
18,6931,4027,0
19,7511,4024,0
20,5258,8377,0
21,5590,1332,1
22,8080,7186,0
23,6673,7315,0
24,3697,3601,0
25,6678,1891,1
26,5223,3731,0
27,3701,1537,1
28,6072,5698,0
29,9791,6140,0
30,6953,9842,0
31,3962,4536,0
32,8161,390,1
33,3665,1522,1
34,920,2352,0
35,5368,2155,1
36,6142,4372,0
37,7582,2627,1
38,792,3191,0
39,1851,5779,0
40,9284,8185,0
41,4441,3766,0
42,2334,9020,0
